GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33
1400000US36001014611,36001014611,"Census Tract 146.11, Albany County, New York",2026,157,1031,100,222,76,0,11,222,76,167,62,0,11,167,62,504,56,28,29,476,56,84,28,11,11,73,25,54,23,16,16,38,20,995,100,131,48,0,11,131,48,160,68,0,11,160,68,536,60,22,19,514,60,115,31,15,16,100,34,53,25,8,11,45,23
1400000US36001014612,36001014612,"Census Tract 146.12, Albany County, New York",1651,141,809,100,140,37,0,11,140,37,164,51,0,11,164,51,363,50,7,7,356,50,104,36,5,7,99,36,38,19,21,17,17,8,842,75,154,41,3,4,151,42,91,29,19,22,72,22,436,45,39,30,397,46,92,24,4,6,88,24,69,26,28,17,41,21
1400000US36001014613,36001014613,"Census Tract 146.13, Albany County, New York",2761,197,1411,203,212,90,0,11,212,90,327,123,0,11,327,123,564,102,4,8,560,103,213,75,7,11,206,74,95,56,39,35,56,47,1350,155,221,65,0,11,221,65,251,109,0,11,251,109,618,86,22,25,596,87,181,72,28,27,153,71,79,52,0,11,79,52
1400000US36001014614,36001014614,"Census Tract 146.14, Albany County, New York",5202,335,2506,259,506,157,0,16,506,157,615,201,27,32,588,196,1028,143,0,16,1028,143,205,75,0,16,205,75,152,80,14,24,138,80,2696,240,436,130,0,16,436,130,840,175,0,16,840,175,1013,111,10,16,1003,111,271,69,0,16,271,69,136,70,40,42,96,57
1400000US36001014615,36001014615,"Census Tract 146.15, Albany County, New York",2641,243,1135,165,148,70,0,11,148,70,288,98,2,4,286,99,564,103,36,20,528,102,72,43,0,11,72,43,63,49,10,16,53,47,1506,178,243,79,0,11,243,79,472,163,0,11,472,163,519,86,23,22,496,88,98,40,19,21,79,39,174,92,126,69,48,42
1400000US36001014700,36001014700,"Census Tract 147, Albany County, New York",2702,149,1421,151,231,51,0,11,231,51,433,206,0,11,433,206,567,82,48,29,519,78,119,34,11,11,108,32,71,30,4,8,67,31,1281,111,249,72,0,11,249,72,193,62,5,9,188,61,700,74,38,23,662,74,85,26,9,10,76,25,54,25,5,7,49,24
1400000US36001014801,36001014801,"Census Tract 148.01, Albany County, New York",2640,55,1367,83,251,59,0,11,251,59,198,54,1,4,197,54,713,51,31,19,682,54,148,36,12,14,136,35,57,26,5,8,52,24,1273,71,149,36,0,11,149,36,243,53,7,10,236,51,621,52,59,42,562,67,179,37,9,10,170,37,81,32,20,13,61,31
1400000US36001014802,36001014802,"Census Tract 148.02, Albany County, New York",1698,135,818,83,174,59,5,7,169,58,76,36,0,11,76,36,351,46,26,17,325,44,125,43,5,6,120,43,92,36,10,10,82,34,880,78,116,43,0,11,116,43,100,40,0,11,100,40,448,63,24,15,424,62,126,34,6,6,120,34,90,29,37,20,53,23
1400000US36001014803,36001014803,"Census Tract 148.03, Albany County, New York",3255,80,1652,136,239,85,0,11,239,85,386,103,0,11,386,103,719,89,21,25,698,82,144,73,27,29,117,69,164,83,76,58,88,60,1603,133,186,75,0,11,186,75,276,95,0,11,276,95,775,97,32,31,743,103,162,54,47,26,115,53,204,94,52,34,152,87
1400000US36003940200,36003940200,"Census Tract 9402, Allegany County, New York",2,4,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,4,0,11,0,11,0,11,2,4,0,11,2,4,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36003950100,36003950100,"Census Tract 9501, Allegany County, New York",2406,304,1197,123,204,64,0,11,204,64,149,36,0,11,149,36,636,82,98,68,538,75,122,24,2,4,120,24,86,21,38,19,48,19,1209,196,285,146,0,11,285,146,138,33,0,11,138,33,571,81,66,28,505,86,129,23,23,16,106,19,86,22,23,14,63,18
1400000US36003950300,36003950300,"Census Tract 9503, Allegany County, New York",4528,326,2249,186,441,82,0,11,441,82,739,133,0,11,739,133,738,73,60,27,678,71,183,36,25,15,158,36,148,33,32,18,116,29,2279,206,380,77,0,11,380,77,838,169,26,29,812,169,744,71,89,38,655,61,173,39,60,33,113,28,144,39,50,27,94,31
1400000US36003950400,36003950400,"Census Tract 9504, Allegany County, New York",3345,198,1739,123,359,79,10,13,349,78,347,70,1,2,346,70,716,69,65,33,651,63,190,40,28,22,162,31,127,35,28,13,99,35,1606,118,261,72,0,11,261,72,322,77,8,11,314,76,674,60,89,39,585,66,219,44,44,19,175,42,130,39,45,22,85,32
1400000US36003950500,36003950500,"Census Tract 9505, Allegany County, New York",3405,210,1697,136,263,65,0,11,263,65,302,86,21,18,281,86,729,73,90,36,639,73,238,53,33,24,205,51,165,41,20,16,145,40,1708,137,283,66,0,11,283,66,257,56,0,11,257,56,767,71,55,24,712,69,253,48,55,30,198,46,148,46,32,16,116,45
1400000US36003950600,36003950600,"Census Tract 9506, Allegany County, New York",3324,231,1598,144,234,73,4,5,230,73,390,86,4,6,386,86,628,79,45,23,583,79,221,48,75,30,146,36,125,44,69,37,56,25,1726,171,325,110,0,11,325,110,398,86,5,7,393,85,670,78,107,47,563,68,187,36,36,17,151,31,146,42,42,22,104,39
1400000US36003950700,36003950700,"Census Tract 9507, Allegany County, New York",3235,271,1581,203,202,67,0,11,202,67,463,129,6,18,457,128,693,131,47,51,646,128,156,39,13,14,143,39,67,29,15,14,52,30,1654,136,208,64,4,6,204,63,371,92,0,11,371,92,737,91,114,72,623,76,173,47,27,23,146,45,165,54,43,29,122,48
1400000US36003950800,36003950800,"Census Tract 9508, Allegany County, New York",6046,184,3363,183,203,45,0,16,203,45,2390,197,21,24,2369,196,505,78,31,18,474,81,175,38,25,15,150,35,90,28,16,9,74,26,2683,179,199,45,0,16,199,45,1823,190,18,21,1805,189,445,55,38,17,407,51,126,36,9,8,117,34,90,27,19,11,71,25
1400000US36003950900,36003950900,"Census Tract 9509, Allegany County, New York",3491,225,1734,135,352,78,0,11,352,78,256,61,1,3,255,61,763,76,21,14,742,80,244,56,56,29,188,53,119,42,21,14,98,40,1757,147,335,72,0,11,335,72,276,57,7,12,269,60,759,62,44,20,715,64,220,54,21,15,199,54,167,43,88,32,79,31
1400000US36003951000,36003951000,"Census Tract 9510, Allegany County, New York",3030,257,1506,191,298,118,2,4,296,118,258,71,7,7,251,70,677,100,42,40,635,74,151,37,31,21,120,32,122,36,37,19,85,33,1524,131,241,69,0,11,241,69,262,63,2,3,260,63,671,84,65,38,606,98,216,46,45,22,171,47,134,52,59,52,75,28
1400000US36003951100,36003951100,"Census Tract 9511, Allegany County, New York",3607,288,1689,186,308,97,0,11,308,97,321,77,3,5,318,78,747,98,65,44,682,94,174,48,21,21,153,43,139,54,69,53,70,35,1918,186,279,87,0,11,279,87,331,84,0,11,331,84,865,88,168,71,697,105,196,53,77,50,119,41,247,63,122,61,125,43
1400000US36003951200,36003951200,"Census Tract 9512, Allegany County, New York",4507,276,2211,153,397,83,5,7,392,83,388,76,9,11,379,75,1004,77,75,33,929,81,255,54,56,27,199,48,167,33,78,30,89,21,2296,167,505,105,0,11,505,105,411,66,0,11,411,66,968,72,80,29,888,71,215,36,31,18,184,38,197,38,55,23,142,36
1400000US36003951300,36003951300,"Census Tract 9513, Allegany County, New York",3534,225,1915,136,421,90,0,11,421,90,350,63,24,24,326,56,788,56,55,25,733,55,241,41,26,13,215,38,115,23,36,14,79,19,1619,128,251,67,0,11,251,67,294,52,1,3,293,53,734,64,66,28,668,64,196,33,34,12,162,32,144,33,44,18,100,24
1400000US36005000100,36005000100,"Census Tract 1, Bronx County, New York",0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36005000200,36005000200,"Census Tract 2, Bronx County, New York",4888,716,2434,374,263,100,0,16,263,100,740,229,0,16,740,229,981,223,135,90,846,188,369,140,21,23,348,138,81,51,78,49,3,17,2454,425,628,208,0,16,628,208,435,161,13,27,422,155,1055,162,180,86,875,167,272,87,72,46,200,75,64,48,16,25,48,50
1400000US36005000400,36005000400,"Census Tract 4, Bronx County, New York",5710,501,2836,332,387,149,0,16,387,149,868,208,1,3,867,208,1273,174,67,50,1206,173,196,77,25,30,171,72,112,64,62,52,50,45,2874,315,604,194,0,16,604,194,571,153,12,19,559,149,1298,165,114,79,1184,156,268,89,72,60,196,77,133,64,52,40,81,57
1400000US36005001600,36005001600,"Census Tract 16, Bronx County, New York",5446,491,2000,268,524,142,0,16,524,142,562,166,0,16,562,166,752,147,48,45,704,152,45,35,10,16,35,31,117,69,41,38,76,62,3446,384,828,267,0,16,828,267,821,210,0,16,821,210,1207,140,112,58,1095,147,286,82,57,56,229,73,304,91,193,85,111,66
1400000US36005001900,36005001900,"Census Tract 19, Bronx County, New York",2510,262,1141,194,139,56,0,11,139,56,442,103,5,8,437,103,516,141,62,44,454,123,44,29,6,14,38,28,0,11,0,11,0,11,1369,161,315,73,0,11,315,73,463,107,15,20,448,100,533,97,83,58,450,77,25,29,0,11,25,29,33,28,13,19,20,21
1400000US36005002000,36005002000,"Census Tract 20, Bronx County, New York",8553,862,3439,639,1046,409,46,68,1000,396,992,388,27,53,965,379,1135,357,103,78,1032,324,172,108,39,60,133,94,94,86,18,28,76,81,5114,611,765,273,0,16,765,273,1475,328,132,113,1343,318,2119,301,408,163,1711,315,461,175,184,100,277,145,294,141,184,114,110,86
1400000US36005002300,36005002300,"Census Tract 23, Bronx County, New York",4480,409,2082,256,570,154,28,40,542,156,725,176,52,59,673,150,495,147,115,67,380,137,159,78,53,53,106,69,133,83,51,50,82,69,2398,300,399,128,0,11,399,128,678,201,0,11,678,201,983,150,265,103,718,162,197,73,115,61,82,50,141,69,91,64,50,32
1400000US36005002400,36005002400,"Census Tract 24, Bronx County, New York",130,208,96,154,26,42,0,11,26,42,70,112,0,11,70,112,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,34,55,0,11,0,11,0,11,34,55,0,11,34,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005002500,36005002500,"Census Tract 25, Bronx County, New York",5259,551,2420,363,545,131,30,35,515,133,576,166,23,35,553,159,1087,264,114,71,973,263,97,69,54,57,43,42,115,76,50,55,65,51,2839,376,738,214,18,27,720,215,937,195,30,35,907,195,886,128,150,75,736,132,133,65,73,54,60,43,145,68,117,64,28,31
1400000US36005002701,36005002701,"Census Tract 27.01, Bronx County, New York",2734,297,1186,196,472,160,0,11,472,160,323,102,0,11,323,102,308,117,43,36,265,115,66,41,48,38,18,19,17,22,17,22,0,11,1548,221,383,149,0,11,383,149,364,106,0,11,364,106,637,106,74,48,563,105,76,42,60,35,16,20,88,50,62,44,26,31
1400000US36005002702,36005002702,"Census Tract 27.02, Bronx County, New York",4194,433,2016,278,582,155,0,11,582,155,820,241,26,42,794,244,475,128,101,68,374,133,88,70,64,62,24,36,51,53,0,11,51,53,2178,304,566,160,0,11,566,160,537,199,0,11,537,199,911,183,196,80,715,159,93,75,14,14,79,73,71,48,61,49,10,16
1400000US36005002800,36005002800,"Census Tract 28, Bronx County, New York",4938,388,1938,267,371,213,0,16,371,213,556,250,0,16,556,250,635,179,142,114,493,133,218,118,70,76,148,74,158,129,0,16,158,129,3000,357,236,180,0,16,236,180,665,236,0,16,665,236,1537,237,434,197,1103,219,297,131,113,86,184,110,265,130,161,105,104,79
1400000US36005003100,36005003100,"Census Tract 31, Bronx County, New York",1574,196,814,160,243,125,0,11,243,125,191,78,0,11,191,78,324,78,0,11,324,78,20,17,6,9,14,16,36,33,8,12,28,31,760,98,103,53,0,11,103,53,250,59,0,11,250,59,325,52,52,28,273,54,47,29,6,10,41,32,35,26,10,14,25,23
1400000US36005003300,36005003300,"Census Tract 33, Bronx County, New York",3466,394,1459,275,460,128,0,11,460,128,382,154,0,11,382,154,555,155,81,46,474,156,9,14,9,14,0,11,53,45,18,30,35,39,2007,299,625,195,8,12,617,193,380,125,15,23,365,123,806,120,92,60,714,127,87,53,67,49,20,21,109,56,31,37,78,49
1400000US36005003500,36005003500,"Census Tract 35, Bronx County, New York",3409,338,1548,227,503,136,0,11,503,136,447,157,22,34,425,152,451,126,44,31,407,118,67,51,22,38,45,42,80,65,18,30,62,60,1861,236,349,103,4,13,345,101,489,144,0,11,489,144,729,126,28,42,701,126,134,74,11,16,123,73,160,92,112,86,48,41
1400000US36005003700,36005003700,"Census Tract 37, Bronx County, New York",292,86,152,69,8,8,0,11,8,8,37,29,20,23,17,18,107,59,35,29,72,38,0,11,0,11,0,11,0,11,0,11,0,11,140,59,25,22,0,11,25,22,34,40,0,11,34,40,76,31,18,19,58,24,0,11,0,11,0,11,5,7,0,11,5,7
1400000US36005003800,36005003800,"Census Tract 38, Bronx County, New York",1350,195,668,115,136,42,26,25,110,41,212,80,0,11,212,80,215,75,5,10,210,76,82,38,9,13,73,35,23,20,0,11,23,20,682,124,120,63,0,11,120,63,168,56,6,10,162,57,313,72,31,17,282,65,59,29,26,23,33,20,22,21,0,11,22,21
1400000US36005003900,36005003900,"Census Tract 39, Bronx County, New York",5743,741,2874,545,484,195,0,16,484,195,1132,397,0,16,1132,397,1081,263,107,91,974,256,127,79,44,49,83,62,50,64,33,57,17,26,2869,422,555,200,0,16,555,200,1037,274,0,16,1037,274,1001,221,90,77,911,214,67,52,23,29,44,42,209,113,182,106,27,30
1400000US36005004001,36005004001,"Census Tract 40.01, Bronx County, New York",1350,176,663,113,164,48,0,11,164,48,147,58,10,18,137,59,255,69,0,11,255,69,57,32,5,8,52,31,40,25,6,11,34,21,687,96,66,38,0,11,66,38,174,53,0,11,174,53,316,55,21,18,295,58,34,20,9,9,25,18,97,47,71,43,26,17
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",5438,587,2498,472,604,174,49,59,555,166,740,262,59,81,681,253,861,264,77,89,784,258,197,122,34,45,163,116,96,73,81,70,15,23,2940,413,735,208,12,21,723,208,851,238,19,31,832,238,1078,172,109,86,969,187,135,86,39,38,96,81,141,67,96,60,45,54
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",7169,790,3229,519,711,265,0,16,711,265,1170,427,52,67,1118,418,1104,316,151,133,953,284,117,99,0,16,117,99,127,77,70,49,57,65,3940,483,616,345,18,28,598,345,785,243,12,24,773,239,1815,261,235,140,1580,302,286,104,108,73,178,79,438,166,274,143,164,107
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",5667,532,3000,391,742,227,0,16,742,227,1056,239,42,46,1014,233,1033,196,151,88,882,178,143,71,28,30,115,66,26,28,2,8,24,27,2667,300,435,155,34,39,401,149,787,170,23,36,764,170,1060,142,141,59,919,143,192,68,45,33,147,62,193,82,130,70,63,49
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",3907,306,1653,254,511,141,0,11,511,141,593,129,0,11,593,129,429,143,105,80,324,120,78,57,61,51,17,20,42,43,0,11,42,43,2254,259,397,108,6,10,391,110,530,126,9,14,521,127,845,121,191,81,654,114,251,91,151,74,100,56,231,85,169,75,62,42
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",1788,205,848,158,217,55,0,11,217,55,139,61,8,14,131,61,383,111,26,39,357,110,36,32,16,25,20,19,73,56,41,45,32,36,940,123,195,76,0,11,195,76,273,90,0,11,273,90,338,84,48,33,290,86,85,40,37,29,48,32,49,31,36,24,13,20
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",4113,391,2094,301,313,123,21,32,292,118,925,245,23,39,902,240,776,144,33,33,743,153,47,40,0,11,47,40,33,36,15,22,18,27,2019,258,354,105,0,11,354,105,566,124,0,11,566,124,937,147,123,73,814,158,85,57,0,11,85,57,77,54,42,45,35,34
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",4761,416,2287,324,704,186,0,16,704,186,684,200,0,16,684,200,727,166,58,53,669,153,128,65,8,14,120,65,44,32,9,13,35,33,2474,203,551,130,6,9,545,128,666,142,0,16,666,142,960,148,93,61,867,144,153,75,66,40,87,54,144,77,97,57,47,38
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",5134,519,2673,389,516,161,18,29,498,164,1045,309,29,33,1016,317,957,205,105,68,852,196,142,84,24,39,118,74,13,19,0,16,13,19,2461,289,510,171,17,27,493,164,735,157,0,16,735,157,947,189,49,42,898,187,167,92,45,43,122,84,102,59,57,52,45,36
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",5157,408,2042,264,566,164,0,16,566,164,678,178,0,16,678,178,642,178,130,119,512,151,100,72,61,65,39,36,56,48,37,35,19,22,3115,350,725,187,0,16,725,187,866,198,7,12,859,196,1174,194,246,104,928,205,159,88,43,68,116,63,191,106,132,88,59,63
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",1894,220,794,172,236,85,0,11,236,85,222,97,0,11,222,97,281,78,45,31,236,74,55,23,6,11,49,22,0,11,0,11,0,11,1100,128,170,64,0,11,170,64,388,93,0,11,388,93,342,63,66,39,276,45,117,44,41,31,76,35,83,50,54,31,29,35
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",3790,315,1479,225,395,134,0,11,395,134,567,162,16,25,551,163,416,109,91,46,325,112,67,42,10,15,57,40,34,27,0,11,34,27,2311,221,745,170,0,11,745,170,577,125,21,34,556,125,867,117,247,95,620,103,65,43,56,42,9,14,57,39,45,37,12,16
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",5924,516,2831,374,505,193,0,16,505,193,749,195,0,16,749,195,1380,333,122,64,1258,330,117,66,37,38,80,52,80,46,16,19,64,40,3093,393,639,205,23,34,616,201,1003,233,0,16,1003,233,1192,203,216,112,976,206,123,49,17,20,106,48,136,81,28,26,108,75
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",2367,291,1011,176,190,75,0,11,190,75,218,86,0,11,218,86,368,85,55,40,313,80,101,42,38,33,63,35,134,51,42,29,92,48,1356,182,271,83,0,11,271,83,347,86,0,11,347,86,412,79,47,37,365,76,124,55,20,21,104,51,202,63,98,52,104,42
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",2680,344,1297,211,299,129,0,11,299,129,371,132,7,12,364,133,467,111,11,18,456,110,110,59,23,25,87,54,50,34,21,24,29,26,1383,221,166,85,25,41,141,83,370,143,0,11,370,143,671,136,26,41,645,120,103,52,40,34,63,44,73,46,38,38,35,27
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",1238,158,601,99,108,38,0,11,108,38,196,77,9,13,187,77,238,70,15,16,223,68,32,22,6,10,26,23,27,28,27,28,0,11,637,89,106,40,0,11,106,40,210,54,0,11,210,54,242,46,14,14,228,46,57,33,13,13,44,33,22,19,22,19,0,11
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",3718,418,1778,322,145,95,0,11,145,95,523,181,27,43,496,180,830,256,153,84,677,245,24,30,8,18,16,24,256,98,81,67,175,91,1940,291,65,47,0,11,65,47,258,162,0,11,258,162,807,202,23,27,784,202,522,172,90,72,432,163,288,120,168,107,120,67
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",6928,746,3370,517,789,215,0,16,789,215,1192,415,90,100,1102,395,999,318,208,168,791,299,277,128,121,105,156,87,113,61,85,64,28,29,3558,434,991,280,0,16,991,280,796,276,36,30,760,276,1377,211,251,133,1126,211,231,136,69,93,162,104,163,120,104,101,59,58
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",4009,479,2151,346,517,173,0,11,517,173,534,189,0,11,534,189,910,186,111,85,799,169,142,65,29,28,113,64,48,31,32,29,16,17,1858,233,154,74,1,9,153,73,591,174,0,11,591,174,867,144,206,92,661,131,197,70,51,37,146,63,49,30,41,28,8,12
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",3064,426,1415,331,419,207,0,11,419,207,232,106,0,11,232,106,568,168,85,66,483,158,109,80,44,51,65,61,87,56,13,21,74,51,1649,314,281,142,0,11,281,142,452,144,0,11,452,144,560,146,63,50,497,140,127,58,75,60,52,44,229,106,59,58,170,97
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",5009,534,2594,416,572,181,0,16,572,181,778,270,0,16,778,270,1094,195,109,63,985,199,72,57,20,31,52,50,78,58,32,38,46,46,2415,296,481,160,0,16,481,160,690,151,0,16,690,151,1000,166,148,72,852,166,189,72,74,54,115,60,55,41,38,36,17,22
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",6604,618,3095,395,933,235,0,16,933,235,912,321,36,66,876,316,1073,269,159,109,914,249,106,101,43,56,63,86,71,71,15,23,56,66,3509,568,809,308,35,56,774,294,1082,289,54,74,1028,282,1144,226,189,120,955,225,232,94,60,52,172,87,242,144,187,137,55,56
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",3155,338,1794,242,374,88,8,13,366,88,560,172,0,11,560,172,633,141,0,11,633,141,129,59,42,42,87,45,98,59,60,49,38,38,1361,183,318,95,0,11,318,95,298,93,21,33,277,89,526,113,66,50,460,102,117,63,46,39,71,48,102,59,28,32,74,53
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",7595,793,3352,553,1009,325,0,16,1009,325,1219,288,34,53,1185,281,741,217,57,47,684,211,243,124,26,32,217,123,140,108,64,61,76,89,4243,488,870,239,21,33,849,246,1166,266,49,72,1117,257,1720,280,217,105,1503,254,222,121,77,62,145,105,265,123,163,92,102,78
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4532,613,2119,292,341,121,0,11,341,121,691,152,54,70,637,158,808,195,114,67,694,193,234,99,40,41,194,89,45,44,15,21,30,37,2413,442,529,164,0,11,529,164,618,176,9,19,609,169,965,234,124,78,841,227,233,98,74,49,159,88,68,41,20,31,48,34
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2486,216,1032,151,179,80,0,11,179,80,384,87,0,11,384,87,388,80,13,15,375,82,49,25,4,8,45,23,32,25,8,12,24,23,1454,152,255,67,0,11,255,67,444,116,0,11,444,116,574,83,47,35,527,84,83,38,29,21,54,34,98,49,60,38,38,30
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",4971,505,2550,360,502,185,0,16,502,185,909,280,17,26,892,277,926,178,79,52,847,194,112,83,0,16,112,83,101,58,41,35,60,45,2421,285,419,149,0,16,419,149,654,193,0,16,654,193,980,156,143,68,837,150,247,98,40,43,207,91,121,70,25,28,96,67
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",3737,412,1880,274,605,164,0,11,605,164,613,150,9,15,604,151,549,159,54,61,495,145,32,28,5,8,27,26,81,53,41,41,40,42,1857,254,353,122,0,11,353,122,539,151,0,11,539,151,806,138,95,52,711,144,88,54,0,11,88,54,71,53,41,39,30,38
