,Unnamed: 0,Geography,Estimate; Male: - 5 to 17 years: - With an ambulatory difficulty,Estimate; Female: - 5 to 17 years: - With an ambulatory difficulty,Margin of Error; Male: - 5 to 17 years: - With an ambulatory difficulty,Margin of Error; Female: - 5 to 17 years: - With an ambulatory difficulty,County,total,tract_no,County_code,adjusted_zeroes,boro_ct201
265,353,"Census Tract 374, Bronx County, New York",0,14,11,25, Bronx County,14,374.0,2,037400,2037400
266,354,"Census Tract 375.04, Bronx County, New York",13,0,21,11, Bronx County,13,375.04,2,037504,2037504
267,355,"Census Tract 376, Bronx County, New York",3,0,7,11, Bronx County,3,376.0,2,037600,2037600
268,356,"Census Tract 378, Bronx County, New York",0,0,11,11, Bronx County,0,378.0,2,037800,2037800
269,357,"Census Tract 379, Bronx County, New York",0,0,16,16, Bronx County,0,379.0,2,037900,2037900
270,358,"Census Tract 380, Bronx County, New York",0,0,16,16, Bronx County,0,380.0,2,038000,2038000
271,359,"Census Tract 381, Bronx County, New York",0,0,16,16, Bronx County,0,381.0,2,038100,2038100
272,360,"Census Tract 382, Bronx County, New York",0,0,11,11, Bronx County,0,382.0,2,038200,2038200
273,361,"Census Tract 383.01, Bronx County, New York",0,0,11,11, Bronx County,0,383.01,2,038301,2038301
274,362,"Census Tract 383.02, Bronx County, New York",24,0,37,16, Bronx County,24,383.02,2,038302,2038302
275,363,"Census Tract 385, Bronx County, New York",0,0,11,11, Bronx County,0,385.0,2,038500,2038500
276,364,"Census Tract 386, Bronx County, New York",0,0,16,16, Bronx County,0,386.0,2,038600,2038600
277,365,"Census Tract 387, Bronx County, New York",0,0,11,11, Bronx County,0,387.0,2,038700,2038700
278,366,"Census Tract 388, Bronx County, New York",0,0,11,11, Bronx County,0,388.0,2,038800,2038800
279,367,"Census Tract 389, Bronx County, New York",20,20,31,32, Bronx County,40,389.0,2,038900,2038900
280,368,"Census Tract 390, Bronx County, New York",0,0,11,11, Bronx County,0,390.0,2,039000,2039000
281,369,"Census Tract 391, Bronx County, New York",0,0,16,16, Bronx County,0,391.0,2,039100,2039100
282,370,"Census Tract 392, Bronx County, New York",15,0,24,11, Bronx County,15,392.0,2,039200,2039200
283,371,"Census Tract 393, Bronx County, New York",32,0,51,16, Bronx County,32,393.0,2,039300,2039300
284,372,"Census Tract 394, Bronx County, New York",21,0,35,16, Bronx County,21,394.0,2,039400,2039400
285,373,"Census Tract 395, Bronx County, New York",11,0,18,11, Bronx County,11,395.0,2,039500,2039500
286,374,"Census Tract 396, Bronx County, New York",0,13,11,21, Bronx County,13,396.0,2,039600,2039600
287,375,"Census Tract 397, Bronx County, New York",0,0,11,11, Bronx County,0,397.0,2,039700,2039700
288,376,"Census Tract 398, Bronx County, New York",0,0,11,11, Bronx County,0,398.0,2,039800,2039800
289,377,"Census Tract 399.01, Bronx County, New York",0,0,16,16, Bronx County,0,399.01,2,039901,2039901
290,378,"Census Tract 399.02, Bronx County, New York",0,13,16,23, Bronx County,13,399.02,2,039902,2039902
291,379,"Census Tract 401, Bronx County, New York",20,0,23,11, Bronx County,20,401.0,2,040100,2040100
292,380,"Census Tract 403.02, Bronx County, New York",18,0,27,11, Bronx County,18,403.02,2,040302,2040302
293,381,"Census Tract 403.03, Bronx County, New York",0,33,16,38, Bronx County,33,403.03,2,040303,2040303
294,382,"Census Tract 403.04, Bronx County, New York",0,0,11,11, Bronx County,0,403.04,2,040304,2040304
295,383,"Census Tract 404, Bronx County, New York",0,0,11,11, Bronx County,0,404.0,2,040400,2040400
296,384,"Census Tract 405.01, Bronx County, New York",0,0,11,11, Bronx County,0,405.01,2,040501,2040501
297,385,"Census Tract 405.02, Bronx County, New York",17,0,28,16, Bronx County,17,405.02,2,040502,2040502
298,386,"Census Tract 406, Bronx County, New York",29,13,47,24, Bronx County,42,406.0,2,040600,2040600
299,387,"Census Tract 407.01, Bronx County, New York",0,0,11,11, Bronx County,0,407.01,2,040701,2040701
300,388,"Census Tract 407.02, Bronx County, New York",0,16,16,25, Bronx County,16,407.02,2,040702,2040702
301,389,"Census Tract 408, Bronx County, New York",0,39,11,42, Bronx County,39,408.0,2,040800,2040800
302,390,"Census Tract 409, Bronx County, New York",0,20,11,32, Bronx County,20,409.0,2,040900,2040900
303,391,"Census Tract 411, Bronx County, New York",0,0,11,11, Bronx County,0,411.0,2,041100,2041100
304,392,"Census Tract 413, Bronx County, New York",0,0,16,16, Bronx County,0,413.0,2,041300,2041300
305,393,"Census Tract 414, Bronx County, New York",0,0,11,11, Bronx County,0,414.0,2,041400,2041400
306,394,"Census Tract 415, Bronx County, New York",0,0,16,16, Bronx County,0,415.0,2,041500,2041500
307,395,"Census Tract 418, Bronx County, New York",0,0,11,11, Bronx County,0,418.0,2,041800,2041800
308,396,"Census Tract 419, Bronx County, New York",0,46,16,73, Bronx County,46,419.0,2,041900,2041900
309,397,"Census Tract 420, Bronx County, New York",0,1,11,8, Bronx County,1,420.0,2,042000,2042000
310,398,"Census Tract 421, Bronx County, New York",16,0,31,16, Bronx County,16,421.0,2,042100,2042100
311,399,"Census Tract 422, Bronx County, New York",12,0,19,11, Bronx County,12,422.0,2,042200,2042200
312,400,"Census Tract 423, Bronx County, New York",0,8,11,13, Bronx County,8,423.0,2,042300,2042300
313,401,"Census Tract 424, Bronx County, New York",0,0,11,11, Bronx County,0,424.0,2,042400,2042400
314,402,"Census Tract 425, Bronx County, New York",0,0,16,16, Bronx County,0,425.0,2,042500,2042500
315,403,"Census Tract 426, Bronx County, New York",0,0,16,16, Bronx County,0,426.0,2,042600,2042600
316,404,"Census Tract 428, Bronx County, New York",0,0,11,11, Bronx County,0,428.0,2,042800,2042800
317,405,"Census Tract 429.01, Bronx County, New York",0,0,11,11, Bronx County,0,429.01,2,042901,2042901
318,406,"Census Tract 429.02, Bronx County, New York",26,0,38,11, Bronx County,26,429.02,2,042902,2042902
319,407,"Census Tract 430, Bronx County, New York",0,0,11,11, Bronx County,0,430.0,2,043000,2043000
320,408,"Census Tract 431, Bronx County, New York",0,23,18,38, Bronx County,23,431.0,2,043100,2043100
321,409,"Census Tract 434, Bronx County, New York",0,0,11,11, Bronx County,0,434.0,2,043400,2043400
322,410,"Census Tract 435, Bronx County, New York",5,0,8,11, Bronx County,5,435.0,2,043500,2043500
323,411,"Census Tract 436, Bronx County, New York",37,11,41,14, Bronx County,48,436.0,2,043600,2043600
324,412,"Census Tract 442, Bronx County, New York",0,0,11,11, Bronx County,0,442.0,2,044200,2044200
325,413,"Census Tract 444, Bronx County, New York",0,0,11,11, Bronx County,0,444.0,2,044400,2044400
326,414,"Census Tract 448, Bronx County, New York",0,0,11,11, Bronx County,0,448.0,2,044800,2044800
327,415,"Census Tract 449.01, Bronx County, New York",0,0,11,11, Bronx County,0,449.01,2,044901,2044901
328,416,"Census Tract 449.02, Bronx County, New York",0,0,11,11, Bronx County,0,449.02,2,044902,2044902
329,417,"Census Tract 451.01, Bronx County, New York",0,0,11,11, Bronx County,0,451.01,2,045101,2045101
330,418,"Census Tract 451.02, Bronx County, New York",0,0,11,11, Bronx County,0,451.02,2,045102,2045102
331,419,"Census Tract 456, Bronx County, New York",0,0,11,11, Bronx County,0,456.0,2,045600,2045600
332,420,"Census Tract 458, Bronx County, New York",0,37,16,46, Bronx County,37,458.0,2,045800,2045800
333,421,"Census Tract 460, Bronx County, New York",0,0,11,11, Bronx County,0,460.0,2,046000,2046000
334,422,"Census Tract 462.01, Bronx County, New York",0,0,21,21, Bronx County,0,462.01,2,046201,2046201
335,423,"Census Tract 462.02, Bronx County, New York",41,41,64,65, Bronx County,82,462.02,2,046202,2046202
336,424,"Census Tract 484, Bronx County, New York",0,0,11,11, Bronx County,0,484.0,2,048400,2048400
337,425,"Census Tract 504, Bronx County, New York",0,0,11,11, Bronx County,0,504.0,2,050400,2050400
338,426,"Census Tract 516, Bronx County, New York",0,0,11,11, Bronx County,0,516.0,2,051600,2051600
339,1096,"Census Tract 1, Kings County, New York",0,0,11,11, Kings County,0,1.0,3,000100,3000100
340,1097,"Census Tract 2, Kings County, New York",0,0,11,11, Kings County,0,2.0,3,000200,3000200
341,1098,"Census Tract 3.01, Kings County, New York",0,0,11,11, Kings County,0,3.01,3,000301,3000301
342,1099,"Census Tract 5.01, Kings County, New York",0,0,11,11, Kings County,0,5.01,3,000501,3000501
343,1100,"Census Tract 5.02, Kings County, New York",0,0,11,11, Kings County,0,5.02,3,000501,3000501
344,1101,"Census Tract 7, Kings County, New York",0,0,11,11, Kings County,0,7.0,3,000700,3000700
345,1102,"Census Tract 9, Kings County, New York",0,0,11,11, Kings County,0,9.0,3,000900,3000900
346,1103,"Census Tract 11, Kings County, New York",0,0,11,11, Kings County,0,11.0,3,001100,3001100
347,1104,"Census Tract 13, Kings County, New York",0,0,11,11, Kings County,0,13.0,3,001300,3001300
348,1105,"Census Tract 15, Kings County, New York",0,6,16,11, Kings County,6,15.0,3,001500,3001500
349,1106,"Census Tract 18, Kings County, New York",0,0,11,11, Kings County,0,18.0,3,001800,3001800
350,1107,"Census Tract 20, Kings County, New York",0,0,11,11, Kings County,0,20.0,3,002000,3002000
351,1108,"Census Tract 21, Kings County, New York",0,0,11,11, Kings County,0,21.0,3,002100,3002100
352,1109,"Census Tract 22, Kings County, New York",0,0,11,11, Kings County,0,22.0,3,002200,3002200
353,1110,"Census Tract 23, Kings County, New York",0,0,11,11, Kings County,0,23.0,3,002300,3002300
354,1111,"Census Tract 29.01, Kings County, New York",14,16,30,25, Kings County,30,29.01,3,002901,3002901
355,1112,"Census Tract 30, Kings County, New York",0,0,11,11, Kings County,0,30.0,3,003000,3003000
356,1113,"Census Tract 31, Kings County, New York",0,0,11,11, Kings County,0,31.0,3,003100,3003100
357,1114,"Census Tract 33, Kings County, New York",0,0,11,11, Kings County,0,33.0,3,003300,3003300
358,1115,"Census Tract 34, Kings County, New York",0,0,11,11, Kings County,0,34.0,3,003400,3003400
359,1116,"Census Tract 35, Kings County, New York",0,0,11,11, Kings County,0,35.0,3,003500,3003500
360,1117,"Census Tract 36, Kings County, New York",0,0,11,11, Kings County,0,36.0,3,003600,3003600
361,1118,"Census Tract 37, Kings County, New York",0,0,11,11, Kings County,0,37.0,3,003700,3003700
362,1119,"Census Tract 38, Kings County, New York",6,0,9,11, Kings County,6,38.0,3,003800,3003800
363,1120,"Census Tract 39, Kings County, New York",0,0,11,11, Kings County,0,39.0,3,003900,3003900
364,1121,"Census Tract 41, Kings County, New York",10,0,15,11, Kings County,10,41.0,3,004100,3004100
365,1122,"Census Tract 43, Kings County, New York",0,0,11,11, Kings County,0,43.0,3,004300,3004300
366,1123,"Census Tract 44, Kings County, New York",0,0,11,11, Kings County,0,44.0,3,004400,3004400
367,1124,"Census Tract 45, Kings County, New York",0,0,11,11, Kings County,0,45.0,3,004500,3004500
368,1125,"Census Tract 46, Kings County, New York",0,0,11,11, Kings County,0,46.0,3,004600,3004600
369,1126,"Census Tract 47, Kings County, New York",0,0,11,11, Kings County,0,47.0,3,004700,3004700
370,1127,"Census Tract 49, Kings County, New York",0,0,11,11, Kings County,0,49.0,3,004900,3004900
371,1128,"Census Tract 50, Kings County, New York",0,0,11,11, Kings County,0,50.0,3,005000,3005000
372,1129,"Census Tract 51, Kings County, New York",8,0,12,11, Kings County,8,51.0,3,005100,3005100
373,1130,"Census Tract 52.01, Kings County, New York",0,0,11,11, Kings County,0,52.01,3,005201,3005201
374,1131,"Census Tract 52.02, Kings County, New York",0,0,11,11, Kings County,0,52.02,3,005202,3005202
375,1132,"Census Tract 53, Kings County, New York",0,0,11,11, Kings County,0,53.0,3,005300,3005300
376,1133,"Census Tract 54, Kings County, New York",0,0,11,11, Kings County,0,54.0,3,005400,3005400
377,1134,"Census Tract 56.01, Kings County, New York",0,0,11,11, Kings County,0,56.01,3,005601,3005601
378,1135,"Census Tract 56.02, Kings County, New York",0,0,11,11, Kings County,0,56.02,3,005602,3005602
379,1136,"Census Tract 58, Kings County, New York",0,0,11,11, Kings County,0,58.0,3,005800,3005800
380,1137,"Census Tract 59, Kings County, New York",0,0,11,11, Kings County,0,59.0,3,005900,3005900
381,1138,"Census Tract 60, Kings County, New York",0,0,11,11, Kings County,0,60.0,3,006000,3006000
382,1139,"Census Tract 62, Kings County, New York",0,0,11,11, Kings County,0,62.0,3,006200,3006200
383,1140,"Census Tract 63, Kings County, New York",0,0,11,11, Kings County,0,63.0,3,006300,3006300
384,1141,"Census Tract 64, Kings County, New York",0,0,11,11, Kings County,0,64.0,3,006400,3006400
385,1142,"Census Tract 65, Kings County, New York",0,0,16,16, Kings County,0,65.0,3,006500,3006500
386,1143,"Census Tract 66, Kings County, New York",8,0,13,11, Kings County,8,66.0,3,006600,3006600
387,1144,"Census Tract 67, Kings County, New York",0,0,11,11, Kings County,0,67.0,3,006700,3006700
388,1145,"Census Tract 68, Kings County, New York",0,0,11,11, Kings County,0,68.0,3,006800,3006800
389,1146,"Census Tract 69, Kings County, New York",0,0,11,11, Kings County,0,69.0,3,006900,3006900
390,1147,"Census Tract 70, Kings County, New York",0,0,11,11, Kings County,0,70.0,3,007000,3007000
391,1148,"Census Tract 71, Kings County, New York",22,47,32,67, Kings County,69,71.0,3,007100,3007100
392,1149,"Census Tract 72, Kings County, New York",0,0,11,11, Kings County,0,72.0,3,007200,3007200
393,1150,"Census Tract 74, Kings County, New York",0,0,16,16, Kings County,0,74.0,3,007400,3007400
394,1151,"Census Tract 75, Kings County, New York",0,0,11,11, Kings County,0,75.0,3,007500,3007500
395,1152,"Census Tract 76, Kings County, New York",0,0,16,16, Kings County,0,76.0,3,007600,3007600
396,1153,"Census Tract 77, Kings County, New York",0,0,16,16, Kings County,0,77.0,3,007700,3007700
397,1154,"Census Tract 78, Kings County, New York",0,0,16,16, Kings County,0,78.0,3,007800,3007800
398,1155,"Census Tract 80, Kings County, New York",0,0,11,11, Kings County,0,80.0,3,008000,3008000
399,1156,"Census Tract 82, Kings County, New York",0,0,11,11, Kings County,0,82.0,3,008200,3008200
400,1157,"Census Tract 84, Kings County, New York",0,0,11,11, Kings County,0,84.0,3,008400,3008400
401,1158,"Census Tract 85, Kings County, New York",27,16,44,26, Kings County,43,85.0,3,008500,3008500
402,1159,"Census Tract 86, Kings County, New York",0,0,11,11, Kings County,0,86.0,3,008600,3008600
403,1160,"Census Tract 88, Kings County, New York",16,0,25,11, Kings County,16,88.0,3,008800,3008800
404,1161,"Census Tract 90, Kings County, New York",0,0,11,11, Kings County,0,90.0,3,009000,3009000
405,1162,"Census Tract 92, Kings County, New York",22,0,35,16, Kings County,22,92.0,3,009200,3009200
406,1163,"Census Tract 94, Kings County, New York",0,0,16,16, Kings County,0,94.0,3,009400,3009400
407,1164,"Census Tract 96, Kings County, New York",33,0,41,16, Kings County,33,96.0,3,009600,3009600
408,1165,"Census Tract 98, Kings County, New York",0,0,16,16, Kings County,0,98.0,3,009800,3009800
409,1166,"Census Tract 100, Kings County, New York",0,0,16,16, Kings County,0,100.0,3,010000,3010000
410,1167,"Census Tract 101, Kings County, New York",0,0,11,11, Kings County,0,101.0,3,010100,3010100
411,1168,"Census Tract 102, Kings County, New York",0,0,16,16, Kings County,0,102.0,3,010200,3010200
412,1169,"Census Tract 104, Kings County, New York",0,0,16,16, Kings County,0,104.0,3,010400,3010400
413,1170,"Census Tract 106, Kings County, New York",0,0,11,11, Kings County,0,106.0,3,010600,3010600
414,1171,"Census Tract 108, Kings County, New York",0,0,11,11, Kings County,0,108.0,3,010800,3010800
415,1172,"Census Tract 110, Kings County, New York",0,0,11,11, Kings County,0,110.0,3,011000,3011000
416,1173,"Census Tract 112, Kings County, New York",35,0,52,16, Kings County,35,112.0,3,011200,3011200
417,1174,"Census Tract 114, Kings County, New York",0,0,11,11, Kings County,0,114.0,3,011400,3011400
418,1175,"Census Tract 116, Kings County, New York",0,0,11,11, Kings County,0,116.0,3,011600,3011600
419,1176,"Census Tract 117, Kings County, New York",0,0,11,11, Kings County,0,117.0,3,011700,3011700
420,1177,"Census Tract 118, Kings County, New York",0,0,11,11, Kings County,0,118.0,3,011800,3011800
421,1178,"Census Tract 119, Kings County, New York",0,0,11,11, Kings County,0,119.0,3,011900,3011900
422,1179,"Census Tract 120, Kings County, New York",0,0,11,11, Kings County,0,120.0,3,012000,3012000
423,1180,"Census Tract 121, Kings County, New York",0,0,11,11, Kings County,0,121.0,3,012100,3012100
424,1181,"Census Tract 122, Kings County, New York",0,0,16,16, Kings County,0,122.0,3,012200,3012200
425,1182,"Census Tract 126, Kings County, New York",0,0,11,11, Kings County,0,126.0,3,012600,3012600
426,1183,"Census Tract 127, Kings County, New York",0,0,11,11, Kings County,0,127.0,3,012700,3012700
427,1184,"Census Tract 128.01, Kings County, New York",0,0,11,11, Kings County,0,128.01,3,012801,3012801
428,1185,"Census Tract 129.01, Kings County, New York",0,0,11,11, Kings County,0,129.01,3,012901,3012901
429,1186,"Census Tract 129.02, Kings County, New York",0,0,11,11, Kings County,0,129.02,3,012902,3012902
430,1187,"Census Tract 130, Kings County, New York",0,0,16,16, Kings County,0,130.0,3,013000,3013000
431,1188,"Census Tract 131, Kings County, New York",12,18,19,25, Kings County,30,131.0,3,013100,3013100
432,1189,"Census Tract 132, Kings County, New York",0,0,11,11, Kings County,0,132.0,3,013200,3013200
433,1190,"Census Tract 133, Kings County, New York",0,0,11,11, Kings County,0,133.0,3,013300,3013300
434,1191,"Census Tract 134, Kings County, New York",0,0,11,11, Kings County,0,134.0,3,013400,3013400
435,1192,"Census Tract 135, Kings County, New York",0,0,11,11, Kings County,0,135.0,3,013500,3013500
436,1193,"Census Tract 136, Kings County, New York",18,0,28,11, Kings County,18,136.0,3,013600,3013600
437,1194,"Census Tract 137, Kings County, New York",0,0,11,11, Kings County,0,137.0,3,013700,3013700
438,1195,"Census Tract 138, Kings County, New York",0,28,11,46, Kings County,28,138.0,3,013800,3013800
439,1196,"Census Tract 139, Kings County, New York",14,0,20,11, Kings County,14,139.0,3,013900,3013900
440,1197,"Census Tract 140, Kings County, New York",0,0,11,11, Kings County,0,140.0,3,014000,3014000
441,1198,"Census Tract 141, Kings County, New York",0,0,11,11, Kings County,0,141.0,3,014100,3014100
442,1199,"Census Tract 142, Kings County, New York",0,11,11,16, Kings County,11,142.0,3,014200,3014200
443,1200,"Census Tract 143, Kings County, New York",0,0,11,11, Kings County,0,143.0,3,014300,3014300
